-0.0263;0.0019;-1.0110;1095.7110
-0.0160;-0.0190;-1.0007;1095.7110
0.0078;0.0061;-1.0462;1095.7617
0.0144;0.0249;-1.0176;1095.7688
0.0303;-0.0063;-1.0359;1095.7324
0.0283;-0.0058;-1.0662;1095.7694
0.0349;-0.0285;-1.0947;1095.7694
0.0376;-0.0117;-0.9893;1095.7178
-0.1051;0.1347;-0.8506;1095.7396
-0.0089;0.0603;-1.4111;1095.7616
-0.0658;0.1008;-0.7207;1095.7110
-0.0702;0.0930;-0.8526;1095.7110
-0.0709;0.1635;-0.7485;1095.7471
0.2058;-0.1347;-1.3970;1095.7324
0.2969;-0.0942;-1.4907;1095.7396
0.0889;0.0766;-0.9536;1095.7616
-0.0534;0.1838;-0.4021;1095.7616
0.0278;0.1757;-0.5159;1095.6965
-0.0289;-0.0119;-0.8823;1095.7469
0.3748;-0.1870;-1.7234;1095.7620
0.3145;-0.2763;-1.5359;1095.7690
-0.1517;0.1635;-0.5071;1095.7690
-0.0404;0.0363;-0.6321;1095.7761
-0.0448;-0.0119;-0.5247;1095.7403
0.3872;-0.3701;-1.7412;1095.7761
0.1731;-0.0112;-1.1213;1095.7986
-0.0277;0.1557;-0.6792;1095.7986
0.0056;0.2128;-0.5703;1095.7988
0.1799;-0.0834;-0.8738;1095.8132
0.2507;-0.3967;-1.5886;1095.7767
0.2119;-0.3374;-1.6204;1095.8206
-0.1305;0.1657;-0.5928;1095.8206
-0.1242;0.1999;-0.6404;1095.8204
-0.0309;-0.0178;-0.6970;1095.8563
0.3992;-0.2062;-1.8818;1095.8418
0.4561;-0.0510;-1.5510;1095.8204
-0.0238;0.1062;-0.6614;1095.8204
-0.0382;0.1638;-0.5386;1095.8062
0.1016;0.0766;-0.8521;1095.8061
-0.1356;0.0080;-1.2044;1095.8205
0.2959;-0.1391;-1.7522;1095.8498
0.0479;0.1242;-0.8767;1095.8498
-0.0990;0.0932;-0.4868;1095.8273
0.1211;-0.2219;-1.0349;1095.8208
0.3352;-0.2189;-1.7857;1095.8427
0.0818;0.0246;-0.8650;1095.8427
0.0723;0.0808;-0.7461;1095.8427
-0.0333;0.0903;-0.5852;1095.8427
0.1670;-0.0876;-0.9151;1095.8427
0.2263;-0.5595;-1.7041;1095.8573
0.0530;0.2534;-0.6826;1096.0105
0.0105;0.0236;-0.5869;1096.0183
0.1921;0.0529;-1.1487;1096.0328
0.3040;0.1467;-1.6460;1096.0328
0.1377;0.1406;-1.1768;1096.0184
-0.1329;0.4782;-0.3674;1096.0184
0.1362;0.0895;-0.7891;1096.0622
0.0142;0.1625;-0.8845;1096.0476
0.1267;-0.0729;-1.5393;1096.0476
0.1616;0.1870;-1.6038;1096.0985
0.0242;0.2792;-1.0149;1096.0696
-0.0936;0.0925;-0.5276;1096.0331
-0.0917;0.1220;-0.3904;1096.0696
0.1370;0.1552;-1.0217;1096.0696
0.5210;0.3183;-2.7212;1096.0624
-0.1171;0.2165;-0.8611;1096.0915
0.0264;0.1757;-0.6968;1096.1060
-0.0309;0.1879;-0.6885;1096.0623
0.1211;0.2722;-0.9785;1096.0623
0.0798;0.0351;-1.6961;1096.0915
-0.0001;0.2001;-1.3225;1096.1134
-0.0585;0.3713;-0.8467;1096.1133
-0.0687;0.1518;-0.7380;1096.0993
-0.0353;0.1181;-0.7156;1096.0993
0.0527;0.1528;-0.8699;1096.1135
0.3745;0.2236;-2.1101;1096.1135
-0.0214;0.2065;-0.8611;1096.1432
-0.0958;0.2341;-0.4097;1096.1135
0.0789;0.2656;-0.8474;1096.1135
0.2307;0.1762;-0.7390;1096.1212
0.1853;0.0690;-1.0352;1096.1214
0.1677;-0.0668;-1.4497;1096.1286
0.1956;0.2758;-1.2485;1096.1432
-0.0875;0.2631;-0.4304;1096.1505
0.1978;0.0046;-0.7913;1096.1505
0.0193;-0.0236;-0.8345;1096.1651
0.1775;0.2412;-0.9734;1096.1288
0.6936;0.2673;-2.0332;1096.2089
0.1096;0.2185;-0.8211;1096.1799
0.0256;0.2849;-0.5989;1096.1799
0.1455;0.2426;-0.7412;1096.1871
0.2564;0.2145;-0.7236;1096.1653
0.5037;-0.0544;-1.5711;1096.1799
0.1780;0.3156;-1.6961;1096.1510
0.1343;0.2565;-0.7788;1096.1510
0.2171;0.2326;-0.6340;1096.1947
0.2468;-0.0603;-0.6213;1096.1657
0.4224;0.1796;-1.0086;1096.1729
0.5632;0.0305;-1.0899;1096.2385
0.3047;0.0646;-0.5308;1096.2385
