0.0181;0.0506;-0.9662;1096.8583
0.0357;0.0369;-0.9938;1096.8948
0.0367;0.0181;-0.9989;1096.8948
0.0203;0.0184;-1.0043;1096.8510
0.0111;0.0413;-0.9865;1096.8801
0.0247;0.0360;-1.0001;1096.8218
0.0145;0.0052;-0.9721;1096.8583
0.0255;-0.0020;-0.9650;1096.8583
0.0081;0.0245;-1.0018;1096.8655
-0.0245;0.0196;-1.0097;1096.8657
0.0645;0.0145;-0.9911;1096.8947
0.0140;0.0264;-1.0263;1096.8509
0.0379;0.0135;-0.9869;1096.8509
0.0067;0.0189;-0.9850;1096.8581
0.0242;0.0450;-0.9708;1096.8726
0.0084;-0.0072;-1.0309;1096.8290
0.0218;0.0460;-0.9869;1096.8289
0.0184;0.0299;-0.9869;1096.8289
0.0169;0.0157;-0.9750;1096.8653
0.0091;0.0159;-0.9799;1096.8434
0.0250;0.0767;-0.9608;1096.8795
0.0384;-0.0023;-1.0111;1096.8795
0.0308;0.0252;-0.9811;1096.8795
0.0111;0.0150;-0.9828;1096.8577
-0.0257;0.0523;-1.0067;1096.8794
0.0272;0.0406;-0.9611;1096.8357
0.0340;0.0272;-0.9711;1096.8356
-0.0269;0.0267;-1.0216;1096.8356
0.0330;0.0220;-1.0160;1096.8137
-0.0137;0.0303;-1.0294;1096.8499
0.0032;0.0157;-0.9640;1096.8499
0.0152;0.0552;-1.0048;1096.8719
0.0274;0.0445;-1.0275;1096.8719
0.0211;0.0374;-1.0040;1096.8499
0.0179;0.0167;-0.9828;1096.8277
0.0135;0.0521;-1.0160;1096.8568
0.0338;0.0372;-0.9752;1096.8350
0.0030;0.0506;-0.9657;1096.8350
0.0428;0.0457;-0.9638;1096.8785
0.0213;0.0531;-1.0326;1096.8568
0.0184;0.0250;-0.9691;1096.8859
-0.0042;0.0010;-0.9928;1096.8641
-0.0062;0.0382;-1.0006;1096.8641
0.0343;0.0679;-0.9618;1096.8933
0.0406;0.0511;-1.0119;1096.8641
-0.0198;0.0220;-0.9938;1096.8860
-0.0106;0.0391;-1.0065;1096.8713
-0.0074;0.0479;-0.9567;1096.8713
-0.0040;0.0372;-0.9970;1096.8493
-0.0186;0.0194;-1.0045;1096.9003
0.0533;0.0035;-0.9950;1096.8545
0.0418;0.0355;-1.0009;1096.8541
0.0103;0.0391;-0.9979;1096.8541
0.0360;0.0177;-0.9999;1096.8614
0.0289;0.0421;-1.0119;1096.8180
0.0477;0.0382;-0.9799;1096.8030
0.0482;0.0040;-0.9911;1096.7958
0.0521;0.0198;-0.9833;1096.7958
0.0247;0.0203;-0.9664;1096.8319
0.0709;0.0447;-1.0036;1096.8027
-0.0015;0.0242;-1.0099;1096.8173
0.0411;0.0164;-0.9735;1096.8537
0.0338;-0.0179;-1.0216;1096.8537
0.0401;0.0125;-0.9591;1096.8609
0.0098;0.0447;-1.0133;1096.8172
-0.0084;0.0062;-0.9960;1096.8532
0.0250;0.0382;-0.9928;1096.8240
0.0418;0.0186;-0.9811;1096.8240
0.0364;0.0216;-0.9679;1096.8385
0.0555;0.0162;-0.9735;1096.8171
0.0372;0.0189;-0.9765;1096.8165
0.0386;0.0257;-1.0460;1096.7948
0.0118;0.0277;-1.0202;1096.7948
0.0157;0.0567;-0.9923;1096.7874
0.0391;0.0491;-0.9738;1096.8312
0.0291;0.0343;-1.0087;1096.8311
-0.0096;0.0467;-1.0087;1096.8310
0.0128;0.0516;-0.9835;1096.8310
0.0057;-0.0096;-1.0150;1096.8455
0.0230;0.0394;-1.0101;1096.8383
0.0142;0.0552;-0.9996;1096.8527
0.0177;0.0450;-0.9774;1096.8453
0.0238;0.0460;-0.9608;1096.8453
0.0438;0.0267;-0.9838;1096.8164
-0.0245;0.0157;-0.9686;1096.8018
0.0352;0.0745;-0.9642;1096.7798
0.0179;0.0396;-1.0101;1096.8162
0.0345;0.0555;-0.9918;1096.8162
0.0137;0.0325;-1.0145;1096.8380
0.0164;0.0323;-1.0028;1096.7871
0.0198;0.0223;-0.9728;1096.8524
0.0137;0.0067;-0.9965;1096.8451
0.0115;0.0421;-0.9821;1096.8014
0.0396;0.0345;-0.9745;1096.8014
-0.0047;0.0516;-0.9762;1096.8157
0.0091;0.0155;-0.9801;1096.8377
0.0260;0.0675;-1.0050;1096.8230
0.0225;0.0662;-0.9674;1096.7792
0.0386;0.0240;-0.9489;1096.7792
-0.0045;0.0428;-0.9889;1096.8154
