0.0207;-0.0046;-0.9981;1092.5355
0.0383;-0.0290;-0.9903;1092.6004
0.0163;0.0014;-0.9822;1092.5855
0.0000;-0.0224;-0.9820;1092.5855
0.0461;-0.0280;-0.9608;1092.5788
0.0126;-0.0065;-0.9625;1092.5494
0.0012;-0.0095;-0.9923;1092.5638
0.0334;-0.0014;-0.9769;1092.5784
0.0190;0.0283;-0.9871;1092.5784
0.0349;0.0361;-0.9254;1092.6004
0.0776;0.0634;-1.0982;1092.5929
0.0117;0.1115;-0.8751;1092.5275
0.0163;0.0646;-1.0028;1092.6081
0.0759;0.0480;-1.0050;1092.6081
0.0517;0.1318;-1.0279;1092.6222
0.0744;-0.0410;-1.2706;1092.6008
-0.0092;-0.0454;-0.7711;1092.5564
0.0246;-0.0842;-1.0789;1092.5711
0.0434;0.0422;-0.9371;1092.5711
0.0009;0.0639;-0.9202;1092.5855
-0.0095;0.0871;-0.9388;1092.5491
0.0041;0.1013;-1.1009;1092.6071
0.0144;0.0544;-1.1307;1092.5855
0.0141;0.0417;-0.9173;1092.5489
0.1022;0.0051;-0.8853;1092.5489
0.0673;0.0087;-0.8699;1092.5848
0.0483;0.0754;-0.8780;1092.5855
0.0415;0.0939;-0.9971;1092.5776
0.0842;0.0151;-1.1156;1092.5924
-0.0075;-0.0039;-1.2178;1092.5924
-0.0209;-0.0673;-0.9327;1092.5636
-0.0566;0.0065;-0.7921;1092.5782
0.0427;0.0124;-0.9927;1092.5631
0.0180;0.0578;-0.8531;1092.5995
0.0561;0.0307;-1.1541;1092.5995
0.1350;-0.1323;-1.3392;1092.5855
0.0996;-0.1169;-0.8604;1092.6002
0.1174;-0.0742;-0.8624;1092.5773
-0.0012;-0.0124;-0.9139;1092.5627
0.1262;0.0541;-0.9193;1092.5627
0.0957;-0.0048;-1.0848;1092.5700
0.0883;-0.0639;-1.3084;1092.5855
0.0024;-0.1040;-0.8773;1092.5629
-0.0332;-0.0422;-0.8543;1092.5409
0.0563;-0.0280;-0.8863;1092.5409
-0.0146;-0.0263;-0.9281;1092.5922
-0.0161;0.0390;-1.0281;1092.5631
0.0585;-0.0800;-1.1690;1092.5709
0.0046;-0.0854;-0.9776;1092.6067
0.0153;-0.0659;-0.8797;1092.6067
0.0358;-0.0219;-1.1976;1092.5034
0.0087;-0.0607;-0.8868;1092.6200
0.0444;-0.0366;-0.8529;1092.6200
0.0358;-0.0151;-0.8778;1092.5762
0.0639;0.0590;-0.9161;1092.5551
0.0690;0.0642;-1.1241;1092.5547
0.0573;-0.0466;-1.2442;1092.5551
0.0058;-0.1293;-0.8421;1092.5551
0.0102;-0.0388;-0.8250;1092.5980
0.0329;0.0144;-0.9102;1092.6129
0.0078;0.0427;-0.9859;1092.5694
0.0102;0.0344;-1.1195;1092.6275
0.1113;-0.0656;-1.2303;1092.6275
0.0510;-0.0708;-0.8045;1092.5842
0.1079;-0.0795;-0.9381;1092.5833
0.0270;0.0236;-0.8367;1092.6055
0.0185;0.0253;-0.8326;1092.6055
0.0668;0.0251;-1.1080;1092.6055
0.0395;0.0297;-1.1751;1092.5978
0.0051;-0.1354;-1.1898;1092.5982
-0.0837;0.0002;-0.8314;1092.6200
0.0415;-0.0080;-0.9259;1092.5540
0.0151;-0.0307;-0.9600;1092.5540
0.0197;0.0612;-0.9825;1092.5687
0.0405;0.0239;-1.1036;1092.6273
0.0241;-0.0920;-1.0255;1092.5682
0.0871;-0.0883;-0.9954;1092.6051
0.0810;-0.0075;-0.8499;1092.6051
0.0859;0.0012;-0.9151;1092.6053
0.1059;0.0473;-1.0504;1092.6271
0.1071;-0.0815;-1.0802;1092.5980
0.0930;-0.1604;-1.2540;1092.5687
-0.0168;-0.0959;-0.9100;1092.5687
0.0305;-0.0014;-0.8270;1092.5758
0.0854;-0.0310;-0.9227;1092.5687
0.0412;0.0402;-0.8782;1092.5827
0.0805;-0.0383;-1.2359;1092.5905
0.1376;-0.0842;-1.2022;1092.5905
0.1074;-0.0935;-0.9644;1092.5903
0.0446;-0.0078;-0.8741;1092.5756
0.0966;-0.0156;-0.8814;1092.5831
0.0913;0.0368;-0.8065;1092.5976
0.1467;0.0168;-1.1285;1092.5976
0.0329;-0.0139;-1.2655;1092.5831
0.0083;-0.0971;-0.7288;1092.5900
0.0175;-0.0573;-0.9830;1092.6194
0.0649;-0.0065;-0.8555;1092.6120
0.1210;-0.0205;-0.9576;1092.6120
0.0876;-0.0114;-0.9752;1092.6118
0.0722;-0.0776;-1.0487;1092.5534
