0.0397;0.0345;-1.0750;1096.5457
0.0160;0.0162;-1.0759;1096.5457
-0.0027;0.0321;-1.0130;1096.5894
0.0214;0.0098;-0.9978;1096.5310
0.0216;0.0401;-1.0132;1096.5310
0.0407;0.0567;-1.0449;1096.5385
0.0053;0.0413;-1.0313;1096.5602
0.0873;0.0435;-1.0708;1096.5605
0.0131;0.0689;-1.0059;1096.5527
0.0057;0.0821;-0.9277;1096.5455
0.0424;0.0418;-1.0972;1096.5455
-0.0000;0.1290;-1.0278;1096.5603
0.0199;0.1046;-1.0237;1096.5384
0.0563;0.0706;-1.0357;1096.5675
0.2623;-0.0096;-1.4902;1096.5529
0.1591;-0.0247;-1.3013;1096.5529
0.2069;0.0201;-0.9116;1096.5821
0.1605;0.1361;-0.8460;1096.5675
0.1981;-0.0140;-0.6621;1096.5455
0.2997;0.1214;-1.0366;1096.5382
0.2765;0.0850;-1.5447;1096.5382
0.2599;-0.1651;-1.9190;1096.5312
-0.0227;-0.0567;-0.6548;1096.5458
0.0556;-0.0164;-0.6399;1096.5675
0.0448;-0.0020;-0.6475;1096.5310
0.1176;-0.0401;-1.0620;1096.5310
0.2033;0.1475;-1.0847;1096.5310
0.6039;-0.0572;-1.4707;1096.5236
0.3580;0.1129;-0.9802;1096.5454
0.1735;-0.0189;-0.5791;1096.5166
0.2736;0.1160;-0.9002;1096.5166
0.3146;-0.0137;-1.5147;1096.5237
-0.0559;-0.0531;-1.3452;1096.5457
-0.0952;-0.0643;-0.8906;1096.4945
-0.0498;-0.0252;-0.4783;1096.4872
0.0966;0.0303;-0.5574;1096.4872
0.1115;-0.1104;-1.1416;1096.4580
0.2504;0.0296;-1.3547;1096.5092
0.3239;0.0438;-1.2124;1096.4727
0.2369;0.1177;-0.7813;1096.4946
0.1493;-0.0340;-0.5755;1096.4946
0.0866;-0.0584;-0.6604;1096.4654
0.1591;-0.1129;-1.3523;1096.4288
0.1083;-0.0819;-1.5637;1096.5093
-0.0457;-0.1658;-0.7627;1096.4221
0.0289;-0.0418;-0.6167;1096.4221
-0.0227;0.0814;-0.4119;1096.4215
0.2785;-0.1204;-1.2495;1096.4294
0.1825;0.0540;-1.4273;1096.4658
0.1535;-0.0926;-0.9675;1096.4367
0.2352;0.1483;-0.8945;1096.2694
0.3878;0.0076;-1.0413;1096.2255
0.2584;-0.0037;-1.3193;1096.2616
0.2831;-0.4263;-1.5300;1096.2616
0.0848;-0.1746;-0.9177;1096.2184
0.0206;-0.0679;-0.5796;1096.2328
0.1210;-0.0462;-0.6753;1096.1816
0.3200;-0.1348;-1.3587;1096.1596
0.1815;-0.0665;-1.0049;1096.1596
0.3432;-0.2135;-1.0005;1096.1962
0.2440;0.0277;-0.8003;1096.1818
0.1122;0.0364;-0.4673;1096.1964
0.5233;-0.1942;-1.0061;1096.1820
0.4633;-0.1654;-1.3740;1096.1820
0.4733;-0.3302;-1.5347;1096.2258
0.0480;-0.0758;-0.7290;1096.1966
0.0377;-0.0123;-0.3447;1096.2038
0.2809;-0.0794;-0.8713;1096.1671
0.3480;-0.2672;-1.2691;1096.1671
0.4100;-0.1632;-1.5859;1096.1746
0.1002;-0.0770;-0.5000;1096.1890
0.1320;-0.0552;-0.4754;1096.1747
0.1522;-0.0133;-0.5195;1096.1089
0.3871;-0.0653;-1.3709;1096.1089
0.2321;-0.0328;-1.3538;1096.1233
-0.0979;-0.1055;-0.6797;1096.1746
0.1444;0.0396;-0.7583;1096.1017
0.1522;0.0677;-0.7241;1096.1165
0.2821;-0.0008;-1.1375;1096.1165
0.3204;-0.0299;-1.3875;1096.1456
0.4677;-0.0775;-1.4827;1096.1456
0.1935;-0.0072;-0.6709;1096.1602
0.1176;-0.0240;-0.4839;1096.1675
0.2086;0.0504;-0.5967;1096.1675
0.3637;-0.0072;-1.1253;1096.1457
0.3444;0.0374;-1.4331;1096.1311
0.2492;-0.1749;-1.3374;1096.1457
0.0905;-0.0272;-0.9319;1096.0803
-0.0188;0.0357;-0.4185;1096.0950
0.0975;-0.0308;-0.6668;1096.0950
0.3090;-0.0194;-1.1433;1096.0945
0.2306;0.1253;-1.2866;1096.1388
0.4193;-0.1549;-1.4998;1096.1317
0.1847;-0.0916;-1.0894;1096.1237
0.1222;-0.1248;-0.5857;1096.1237
0.1432;0.1456;-0.6260;1096.1388
0.1732;0.0128;-0.9185;1096.0440
0.1539;-0.1551;-1.2073;1096.1171
0.1222;-0.2125;-1.2671;1096.0731
-0.0449;0.0391;-0.7029;1096.0731
