-0.0323;-0.0304;-0.9718;1096.2162
-0.0035;-0.0140;-0.9742;1096.2381
-0.0289;0.0317;-1.0098;1096.2090
-0.0064;-0.0277;-1.0780;1096.2599
-0.0228;-0.0094;-0.9991;1096.2308
0.0062;-0.0631;-0.9737;1096.2308
-0.0223;0.0169;-0.9476;1096.2231
0.0184;0.0205;-1.0328;1096.1871
0.0565;-0.0121;-1.0264;1096.2449
-0.0748;0.0872;-0.9036;1096.2450
-0.0240;-0.0468;-1.2364;1096.2450
-0.0692;0.1443;-0.9063;1096.1866
-0.0106;0.0256;-0.8380;1096.2308
0.0025;0.0530;-0.6387;1096.2162
-0.0540;-0.0131;-0.9681;1096.2523
0.0313;-0.0836;-1.0736;1096.2523
0.2381;0.0142;-1.3548;1096.2162
0.1041;0.1560;-1.0054;1096.2089
0.0648;0.1023;-0.7252;1096.2450
-0.0972;0.1636;-0.6949;1096.2673
0.1051;0.0618;-0.8529;1096.2673
0.2764;-0.0551;-1.9434;1096.2236
0.0689;-0.0995;-1.4083;1096.2746
-0.0543;0.1333;-0.4901;1096.2600
-0.0208;0.0508;-0.5513;1096.3107
0.0008;-0.0314;-0.7376;1096.3107
0.2796;0.0366;-1.7244;1096.2308
0.1429;0.1482;-1.2523;1096.2891
0.0069;0.0488;-0.6956;1096.3038
0.0150;0.1328;-0.5467;1096.2819
0.1312;0.0178;-1.0020;1096.2819
0.1409;-0.1078;-1.3741;1096.3038
0.2515;-0.1747;-1.7728;1096.2891
-0.2044;0.1775;-0.3433;1096.2894
0.0765;0.0728;-0.6881;1096.3183
0.0999;-0.0236;-0.9354;1096.2821
0.1895;-0.0299;-1.3309;1096.2821
0.4012;0.1638;-1.7520;1096.2965
-0.0338;0.1177;-0.6390;1096.2894
0.1844;0.0820;-0.6341;1096.2891
-0.0064;0.2048;-0.4676;1096.3112
-0.0347;-0.0682;-1.5167;1096.3112
0.1409;0.1387;-1.7716;1096.3694
-0.1065;0.2742;-0.6429;1096.3185
0.0811;0.0842;-0.5819;1096.2964
-0.0770;0.1917;-0.5008;1096.2964
0.0428;-0.1715;-2.1807;1096.2964
0.1510;0.1629;-1.4051;1096.3477
-0.0904;0.2202;-0.5115;1096.3258
-0.0413;0.1902;-0.5321;1096.3622
0.0430;0.1279;-0.7501;1096.4796
-0.0909;0.0484;-0.6446;1096.4870
-0.0372;-0.1940;-1.2340;1096.4870
0.1339;0.3118;-1.3524;1096.5234
-0.0074;0.3848;-0.6951;1096.4943
0.2015;-0.0082;-0.5255;1096.4869
0.1602;0.0952;-0.7911;1096.5089
0.1024;-0.2230;-1.4368;1096.5089
0.1531;0.0064;-1.3875;1096.5453
0.0599;0.0974;-0.6934;1096.5235
0.1534;0.0505;-0.6519;1096.5161
-0.0025;-0.0009;-0.6497;1096.5382
0.0565;0.3037;-1.0255;1096.5382
0.1661;0.1377;-1.4649;1096.5453
0.0850;0.1497;-0.9517;1096.5236
-0.0975;0.2175;-0.5213;1096.5600
0.1182;0.1267;-0.7379;1096.5382
0.0767;-0.0160;-0.8575;1096.5382
-0.0506;-0.1571;-1.1851;1096.5528
0.0372;-0.1107;-1.5145;1096.5526
-0.2127;0.3206;-0.6527;1096.5674
-0.0347;0.0730;-0.6639;1096.5820
-0.1107;0.0549;-0.4984;1096.5820
0.1170;0.2046;-1.1424;1096.5454
0.2410;0.1538;-1.5916;1096.5965
-0.0330;0.1494;-0.9163;1096.6116
0.0780;0.1226;-0.5970;1096.6261
-0.0614;0.1475;-0.3858;1096.6261
0.2413;0.0027;-1.1644;1096.6043
0.0067;0.0505;-1.6717;1096.5751
-0.0985;0.1172;-1.0213;1096.6257
0.0628;0.1304;-0.7410;1096.5751
0.1378;-0.0214;-0.7701;1096.5751
-0.0140;-0.1207;-0.7064;1096.5605
0.1861;-0.0446;-1.9984;1096.6407
0.0855;0.1448;-1.1600;1096.6335
0.0062;0.2747;-0.5814;1096.6116
0.1268;0.1287;-0.4451;1096.6116
0.1800;-0.0409;-0.9835;1096.6408
-0.0299;-0.2794;-1.1375;1096.6189
-0.1629;-0.3278;-1.5333;1096.6626
-0.1727;0.2576;-0.7979;1096.6626
-0.0118;0.2005;-0.5196;1096.6626
0.0294;-0.0866;-0.6300;1096.6555
-0.0518;0.0469;-1.1358;1096.6700
0.2235;0.0042;-1.3260;1096.6845
0.0748;0.2385;-0.9595;1096.6628
0.0931;0.0791;-0.6444;1096.6628
0.0726;0.1826;-0.6546;1096.6920
0.1141;-0.1195;-1.0828;1096.6630
