0.0256;-0.0587;-1.0238;1096.4032
0.0212;-0.0350;-1.0531;1096.4034
0.0317;-0.0452;-1.0269;1096.4764
0.0046;-0.0335;-1.0218;1096.4764
0.0024;-0.0765;-1.0572;1096.4106
0.0273;-0.0294;-1.1024;1096.4034
0.0322;-0.0423;-1.0675;1096.3886
0.0002;-0.0672;-0.9901;1096.4252
0.0522;-0.1170;-1.1644;1096.4252
-0.0446;0.0086;-0.8826;1096.4683
0.0539;-0.1160;-1.2384;1096.4107
-0.1013;0.0089;-0.8006;1096.4180
0.0681;-0.0919;-1.1900;1096.4398
0.0163;-0.0457;-1.1739;1096.4398
-0.0144;-0.1004;-1.1275;1096.3741
0.0058;-0.0767;-1.0723;1096.3879
0.0004;-0.0894;-1.1661;1096.3740
-0.0197;-0.0718;-1.0933;1096.3877
0.0068;-0.0518;-1.1002;1096.3877
0.0141;-0.0743;-1.1837;1096.3732
-0.0209;-0.0450;-1.0587;1096.3440
0.0078;-0.0780;-1.0543;1096.3513
-0.0168;-0.0799;-1.0885;1096.3586
-0.0058;-0.0489;-1.0069;1096.3586
0.0056;-0.0482;-1.0711;1096.3147
-0.0024;-0.0496;-1.0858;1096.3147
-0.0341;-0.0162;-0.9588;1096.3146
0.0290;-0.0372;-1.0968;1096.2196
-0.0166;-0.0472;-1.0750;1096.2560
0.0288;-0.0457;-1.0469;1096.2560
0.0312;-0.0186;-1.0433;1096.2853
-0.0344;-0.0362;-1.0318;1096.2560
-0.0456;-0.0548;-0.9981;1096.2268
-0.0451;-0.0391;-1.0010;1096.2121
0.0048;-0.0501;-1.0762;1096.2121
-0.0004;-0.0335;-1.0838;1096.1755
-0.0080;0.0001;-1.0343;1096.1972
0.0170;-0.0318;-1.0975;1096.1609
-0.0290;-0.0203;-1.0279;1096.1535
-0.0085;-0.0323;-1.0584;1096.1535
0.0000;-0.0318;-1.0679;1096.1244
-0.0170;-0.0167;-1.0050;1096.1167
0.0073;-0.0367;-1.0416;1096.1170
-0.0537;0.0040;-1.0101;1096.0944
-0.0441;-0.0426;-0.9925;1096.0944
0.0148;-0.0352;-1.0762;1096.0510
-0.0212;-0.0577;-1.0609;1096.0870
-0.0012;0.0003;-1.0618;1096.0216
-0.0617;-0.0301;-1.0421;1096.0070
-0.0349;-0.0631;-1.0513;1096.0070
0.0383;-0.0682;-1.0953;1095.4278
-0.0087;-0.0177;-1.0106;1095.4058
0.0100;-0.0653;-0.9783;1095.3912
0.0175;-0.0582;-1.0518;1095.3912
0.0288;-0.0714;-1.0267;1095.3469
-0.0151;-0.0418;-1.0296;1095.3473
0.0178;-0.0670;-1.0877;1095.3396
-0.0446;-0.0289;-1.0406;1095.2961
-0.0039;-0.0155;-0.9945;1095.2961
-0.0068;-0.0391;-1.0560;1095.2522
0.0200;-0.0931;-1.0301;1095.2451
-0.0085;-0.0284;-1.0435;1095.2668
0.0051;-0.0531;-1.0523;1095.2449
-0.0104;-0.0321;-1.0125;1095.2449
0.0214;-0.0587;-1.0494;1095.2229
-0.0212;-0.0279;-1.0823;1095.2295
0.0004;-0.0118;-1.0574;1095.1932
-0.0112;-0.0633;-1.0140;1095.2369
-0.0083;-0.0382;-1.0499;1095.2076
0.0000;-0.0511;-1.0072;1095.2076
0.0017;-0.0172;-1.0628;1095.1857
-0.0278;-0.0333;-1.0184;1095.1637
0.0024;-0.0484;-1.0706;1095.1491
-0.0200;-0.0123;-1.0438;1095.0980
-0.0192;0.0162;-0.9930;1095.0980
-0.0024;-0.0111;-1.0306;1095.0833
-0.0080;-0.0330;-1.0384;1095.1052
0.0371;-0.0863;-1.0531;1095.0906
-0.0498;-0.0135;-1.0355;1095.0758
0.0375;-0.0545;-1.0308;1095.0758
-0.0117;-0.0521;-1.0343;1095.0613
0.0187;-0.0574;-1.0089;1095.0613
-0.0334;-0.0286;-0.9156;1095.0467
-0.0146;-0.0145;-0.9547;1095.0101
0.0153;-0.0416;-0.9483;1095.0101
0.0024;-0.0120;-0.9283;1095.0248
0.0239;-0.0216;-0.9412;1095.0612
0.0314;-0.0340;-1.0682;1095.0391
-0.0153;-0.0103;-0.9283;1094.9955
-0.0305;-0.0421;-0.9605;1094.9955
-0.0129;-0.0130;-0.9771;1095.0100
-0.0229;-0.0428;-0.9884;1095.0319
0.0141;-0.0445;-1.0697;1095.0679
-0.0012;-0.0328;-1.0269;1095.0028
-0.0244;-0.0421;-1.0677;1095.0028
-0.0341;-0.0169;-1.0006;1095.0319
-0.0109;-0.0416;-1.0169;1095.0610
-0.0590;-0.0367;-1.0113;1095.0173
-0.0236;-0.0377;-0.9986;1095.0025
-0.0205;-0.0384;-1.0465;1095.0025
